experiment_ts,cpu_governor,governor,benchmark,size,run,avg_cpu_time_sec,avg_gpu_memcpy_sec,avg_gpu_time_sec,avg_launch_time_sec,bus_width_bits,cgroup_mem_anon_bytes_avg,cgroup_mem_anon_bytes_max,cgroup_mem_anon_bytes_min,cgroup_mem_direct_reclaim_steal_avg,cgroup_mem_direct_reclaim_steal_max,cgroup_mem_direct_reclaim_steal_min,cgroup_mem_file_bytes_avg,cgroup_mem_file_bytes_max,cgroup_mem_file_bytes_min,cgroup_mem_kernel_bytes_avg,cgroup_mem_kernel_bytes_max,cgroup_mem_kernel_bytes_min,cgroup_mem_kswapd_steal_avg,cgroup_mem_kswapd_steal_max,cgroup_mem_kswapd_steal_min,cgroup_mem_slab_bytes_avg,cgroup_mem_slab_bytes_max,cgroup_mem_slab_bytes_min,completed_launches,cpu_active_pct_avg,cpu_active_pct_max,cpu_active_pct_min,cpu_active_pct_samples,cpu_ctxt_switch_rate_avg,cpu_ctxt_switch_rate_max,cpu_ctxt_switch_rate_min,cpu_ctxt_switch_rate_samples,cpu_freq_mhz_avg,cpu_freq_mhz_max,cpu_freq_mhz_min,cpu_freq_mhz_samples,cpu_iowait_pct_avg,cpu_iowait_pct_max,cpu_iowait_pct_min,cpu_iowait_pct_samples,cpu_procs_blocked_avg,cpu_procs_blocked_max,cpu_procs_blocked_min,cpu_procs_blocked_samples,cpu_procs_running_avg,cpu_procs_running_max,cpu_procs_running_min,cpu_procs_running_samples,cpu_system_pct_avg,cpu_system_pct_max,cpu_system_pct_min,cpu_system_pct_samples,cpu_temp_c_avg,cpu_temp_c_max,cpu_temp_c_min,cpu_temp_c_samples,cpu_user_pct_avg,cpu_user_pct_max,cpu_user_pct_min,cpu_user_pct_samples,dram_active_pct_avg,dram_active_pct_max,dram_active_pct_min,dram_active_pct_samples,dram_bandwidth_gbps,dram_type,duration_actual_sec,duration_target_sec,gpu_temp_c_avg,gpu_temp_c_max,gpu_temp_c_min,gpu_temp_c_samples,interconnect,interconnect_gen_max,interconnect_width_max,launch_time_stdev_sec,loadavg_15min_avg,loadavg_15min_max,loadavg_15min_min,loadavg_15min_samples,loadavg_1min_avg,loadavg_1min_max,loadavg_1min_min,loadavg_1min_samples,loadavg_5min_avg,loadavg_5min_max,loadavg_5min_min,loadavg_5min_samples,max_gpu_time_sec,max_launch_time_sec,mem_clock_mhz_est,min_gpu_time_sec,min_launch_time_sec,parallel,pcie_gen_avg,pcie_gen_max,pcie_gen_max_avg,pcie_gen_max_max,pcie_gen_max_min,pcie_gen_max_samples,pcie_gen_min,pcie_gen_samples,pcie_samples,pcie_width_avg,pcie_width_max,pcie_width_max_avg,pcie_width_max_max,pcie_width_max_min,pcie_width_max_samples,pcie_width_min,pcie_width_samples,peak_power_w,power_draw_w_avg,power_draw_w_max,power_draw_w_min,power_draw_w_samples,sm_active_pct_avg,sm_active_pct_max,sm_active_pct_min,sm_active_pct_samples,sm_clock_mhz_avg,sm_clock_mhz_max,sm_clock_mhz_min,sm_clock_mhz_samples,sys_mem_avail_gb_avg,sys_mem_avail_gb_max,sys_mem_avail_gb_min,sys_mem_avail_gb_samples,sys_mem_free_gb_avg,sys_mem_free_gb_max,sys_mem_free_gb_min,sys_mem_free_gb_samples,sys_mem_pressure_full_avg,sys_mem_pressure_full_max,sys_mem_pressure_full_min,sys_mem_pressure_full_samples,sys_mem_pressure_some_avg,sys_mem_pressure_some_max,sys_mem_pressure_some_min,sys_mem_pressure_some_samples,sys_mem_total_gb_avg,sys_mem_total_gb_max,sys_mem_total_gb_min,sys_mem_total_gb_samples,sys_mem_used_gb_avg,sys_mem_used_gb_max,sys_mem_used_gb_min,sys_mem_used_gb_samples,sys_mem_used_pct_avg,sys_mem_used_pct_max,sys_mem_used_pct_min,sys_mem_used_pct_samples,sys_swap_total_gb_avg,sys_swap_total_gb_max,sys_swap_total_gb_min,sys_swap_total_gb_samples,sys_swap_used_gb_avg,sys_swap_used_gb_max,sys_swap_used_gb_min,sys_swap_used_gb_samples,total_launches,video_clock_mhz_avg,video_clock_mhz_max,video_clock_mhz_min,video_clock_mhz_samples,vmstat_pgfault_rate_avg,vmstat_pgfault_rate_max,vmstat_pgfault_rate_samples,vmstat_pgmajfault_rate_avg,vmstat_pgmajfault_rate_max,vmstat_pgmajfault_rate_samples,vmstat_pgscan_rate_avg,vmstat_pgscan_rate_max,vmstat_pgscan_rate_samples,vmstat_pgsteal_rate_avg,vmstat_pgsteal_rate_max,vmstat_pgsteal_rate_samples,vmstat_pswpin_rate_avg,vmstat_pswpin_rate_max,vmstat_pswpin_rate_samples,vmstat_pswpout_rate_avg,vmstat_pswpout_rate_max,vmstat_pswpout_rate_samples
20260718_105636,cpu_powersave,gpu_performance,nbody-cuda,large,5,0.1152,0.0011,9.4714,9.5876,256,1355603054.017,1357758464,1294606336,0.0,0,0,7221445115.769,7222210560,7177908224,610477182.942,611012608,609210368,0.0,0,0,595853927.273,596069456,595573744,12,5.514,5.8,0.5,121,3150.405,3556,1590,121,858.0,858.0,858.0,121,0.012,0.1,0.0,121,0.0,0,0,121,2.091,3,2,121,0.486,0.9,0.2,121,76.38,78.9,55.8,121,5.047,5.3,0.2,121,0.0,0.0,0.0,1202,N/A,LPDDR5X (unified),121.12,120,77.84,82.0,54.0,1202,NVLink-C2C,5,16,0.0434,0.967,0.98,0.96,121,0.867,0.97,0.61,121,0.911,0.93,0.88,121,9.5036,9.643,N/A,9.3724,9.4879,1,1.0,1.0,5.0,5.0,5.0,1202,1.0,1202,2,1.0,1.0,16.0,16.0,16.0,1202,1.0,1202,99.4,95.831,99.4,16.07,1202,93.872,96.0,0.0,1202,2399.078,2515.0,2366.0,1202,117.946,118.24,117.93,121,111.874,112.17,111.86,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,3.744,3.76,3.45,121,3.096,3.1,2.8,121,16.0,16.0,16.0,121,0.0,0,0,121,13,2096.601,2203.0,2047.0,1202,4374.8,42694,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241
20260718_105908,cpu_powersave,gpu_performance,nbody-cuda,large,6,0.1182,0.0011,9.4753,9.5946,256,1355309022.149,1357692928,1294680064,0.0,0,0,7221591454.678,7222505472,7178203136,610500743.405,611053568,609308672,0.0,0,0,595884548.826,596110800,595570664,12,5.47,5.7,0.5,121,3157.083,4156,1595,121,858.0,858.0,858.0,121,0.013,0.1,0.0,121,0.0,0,0,121,2.132,4,1,121,0.439,0.9,0.2,121,76.479,79.1,56.0,121,5.045,5.3,0.2,121,0.0,0.0,0.0,1201,N/A,LPDDR5X (unified),120.319,120,78.341,82.0,54.0,1201,NVLink-C2C,5,16,0.05,0.955,0.96,0.94,121,0.871,0.96,0.62,121,0.89,0.91,0.85,121,9.5154,9.6302,N/A,9.3675,9.4822,1,1.0,1.0,5.0,5.0,5.0,1201,1.0,1201,2,1.0,1.0,16.0,16.0,16.0,1201,1.0,1201,100.04,95.853,100.04,16.14,1201,93.684,96.0,0.0,1201,2397.671,2515.0,2327.0,1201,117.955,118.26,117.93,121,111.881,112.19,111.86,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,3.735,3.76,3.43,121,3.094,3.1,2.8,121,16.0,16.0,16.0,121,0.0,0,0,121,13,2094.398,2203.0,1995.0,1201,4399.1,42687,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241
20260718_110140,cpu_powersave,gpu_performance,nbody-cuda,large,7,0.1162,0.0011,9.4809,9.5982,256,1355543340.43,1357393920,1296175104,0.0,0,0,7221884572.562,7222775808,7178489856,610537302.744,610992128,609472512,0.0,0,0,595902625.587,596136584,595667088,12,5.507,5.8,0.5,121,3136.413,3613,1603,121,858.0,858.0,858.0,121,0.013,0.1,0.0,121,0.008,1,0,121,2.165,4,1,121,0.471,0.9,0.3,121,76.613,79.7,56.3,121,5.054,5.3,0.2,121,0.0,0.0,0.0,1202,N/A,LPDDR5X (unified),121.077,120,78.301,82.0,55.0,1202,NVLink-C2C,5,16,0.0497,0.949,0.96,0.93,121,0.917,0.99,0.65,121,0.894,0.92,0.84,121,9.5568,9.6752,N/A,9.3739,9.4877,1,1.0,1.0,5.0,5.0,5.0,1202,1.0,1202,2,1.0,1.0,16.0,16.0,16.0,1202,1.0,1202,99.59,95.9,99.59,16.17,1202,94.086,96.0,0.0,1202,2397.692,2515.0,2288.0,1202,117.952,118.25,117.93,121,111.879,112.17,111.86,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,3.738,3.76,3.44,121,3.094,3.1,2.8,121,16.0,16.0,16.0,121,0.0,0,0,121,13,2094.838,2203.0,1963.0,1202,4382.1,42731,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241
20260718_110413,cpu_powersave,gpu_performance,nbody-cuda,large,8,0.1239,0.0011,9.477,9.602,256,1355556136.198,1357504512,1294704640,0.0,0,0,7222289839.603,7223054336,7178752000,610536084.099,611037184,609464320,0.0,0,0,595900213.686,596116112,595681680,12,5.513,5.8,0.5,121,3149.983,3535,1599,121,858.0,858.0,858.0,121,0.011,0.1,0.0,121,0.008,1,0,121,2.248,4,1,121,0.48,0.9,0.3,121,76.68,79.5,56.3,121,5.047,5.3,0.2,121,0.0,0.0,0.0,1201,N/A,LPDDR5X (unified),121.046,120,78.305,82.0,55.0,1201,NVLink-C2C,5,16,0.0506,0.945,0.96,0.93,121,0.937,1.11,0.61,121,0.902,0.95,0.84,121,9.511,9.6775,N/A,9.3732,9.4967,1,1.0,1.0,5.0,5.0,5.0,1201,1.0,1201,2,1.0,1.0,16.0,16.0,16.0,1201,1.0,1201,99.43,95.846,99.43,16.23,1201,93.793,96.0,0.0,1201,2397.423,2515.0,2353.0,1201,117.944,118.26,117.93,121,111.872,112.19,111.85,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,3.746,3.76,3.43,121,3.096,3.1,2.8,121,16.0,16.0,16.0,121,0.0,0,0,121,13,2095.704,2203.0,2034.0,1201,4358.2,42689,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241
20260718_110645,cpu_powersave,gpu_performance,nbody-cuda,large,9,0.1204,0.0011,9.4712,9.5927,256,1355493883.769,1357484032,1295159296,0.0,0,0,7222511192.86,7223316480,7179046912,610542685.091,611041280,609386496,0.0,0,0,595911420.893,596109992,595674208,12,5.507,5.8,0.5,121,3151.306,3767,1592,121,858.0,858.0,858.0,121,0.012,0.1,0.0,121,0.0,0,0,121,2.091,3,1,121,0.484,0.9,0.2,121,76.469,78.9,56.3,121,5.046,5.2,0.2,121,0.0,0.0,0.0,1200,N/A,LPDDR5X (unified),120.572,120,78.093,82.0,55.0,1200,NVLink-C2C,5,16,0.043,0.942,0.95,0.93,121,0.899,1.0,0.7,121,0.903,0.93,0.87,121,9.5093,9.6445,N/A,9.3723,9.4862,1,1.0,1.0,5.0,5.0,5.0,1200,1.0,1200,2,1.0,1.0,16.0,16.0,16.0,1200,1.0,1200,99.44,95.955,99.44,16.14,1200,93.831,96.0,0.0,1200,2399.662,2515.0,2379.0,1200,117.958,118.26,117.94,121,111.884,112.19,111.87,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,3.732,3.75,3.43,121,3.094,3.1,2.8,121,16.0,16.0,16.0,121,0.0,0,0,121,13,2097.908,2203.0,2080.0,1200,4373.6,42674,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241
20260718_110917,cpu_powersave,gpu_performance,nbody-cuda,large,10,0.1294,0.0011,9.4719,9.6025,256,1355386067.57,1357742080,1296396288,0.0,0,0,7222838872.86,7223607296,7179300864,610571424.793,611000320,609406976,0.0,0,0,595978531.438,596210688,595598592,12,5.509,5.8,0.5,121,3144.43,3502,1586,121,858.0,858.0,858.0,121,0.012,0.1,0.0,121,0.0,0,0,121,2.306,4,1,121,0.48,0.9,0.3,121,76.626,78.8,56.3,121,5.047,5.3,0.2,121,0.0,0.0,0.0,1202,N/A,LPDDR5X (unified),120.323,120,78.378,83.0,55.0,1202,NVLink-C2C,5,16,0.0497,0.926,0.94,0.92,121,0.861,1.06,0.61,121,0.882,0.93,0.84,121,9.5093,9.6654,N/A,9.3744,9.497,1,1.0,1.0,5.0,5.0,5.0,1202,1.0,1202,2,1.0,1.0,16.0,16.0,16.0,1202,1.0,1202,100.08,96.236,100.08,16.21,1202,93.686,96.0,0.0,1202,2400.433,2515.0,2366.0,1202,117.947,118.25,117.93,121,111.875,112.17,111.85,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,3.743,3.76,3.44,121,3.095,3.1,2.8,121,16.0,16.0,16.0,121,0.0,0,0,121,13,2097.596,2203.0,2047.0,1202,4375.7,42692,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241
20260718_111125,cpu_powersave,gpu_performance,bh-cuda,large,1,0.1318,0.0005,4.9285,5.0607,256,1356324660.893,1358962688,1294753792,0.0,0,0,7223147359.207,7223926784,7179583488,610621998.545,611119104,609546240,0.0,0,0,596027148.628,596250328,595792760,23,5.479,5.7,3.1,121,2832.264,3267,2100,121,858.0,858.0,858.0,121,0.022,0.2,0.0,121,0.0,0,0,121,2.198,4,1,121,2.9,4.1,0.3,121,65.764,68.6,63.6,121,2.592,5.2,0.9,121,0.0,0.0,0.0,1201,N/A,LPDDR5X (unified),120.618,120,63.47,66.0,60.0,1201,NVLink-C2C,5,16,0.0177,0.949,0.96,0.94,121,1.042,1.12,1.01,121,0.955,0.99,0.93,121,4.935,5.105,N/A,4.9216,5.0342,1,1.0,1.0,5.0,5.0,5.0,1201,1.0,1201,2,1.0,1.0,16.0,16.0,16.0,1201,1.0,1201,37.27,35.652,37.27,17.91,1201,92.779,96.0,0.0,1201,2496.674,2515.0,2496.0,1201,117.938,118.23,117.9,121,111.863,112.15,111.83,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,3.752,3.79,3.46,121,3.095,3.1,2.8,121,16.0,16.0,16.0,121,0.0,0,0,121,24,2184.15,2190.0,2184.0,1201,6345.5,42902,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241
20260718_111358,cpu_powersave,gpu_performance,bh-cuda,large,2,0.1362,0.0005,4.9227,5.0593,256,1356331938.909,1359036416,1294454784,0.0,0,0,7223473177.388,7224258560,7179919360,610666039.008,611176448,609329152,0.0,0,0,596058309.554,596280792,595746760,23,5.412,5.7,0.5,121,2816.785,3355,1571,121,858.0,858.0,858.0,121,0.021,0.2,0.0,121,0.008,1,0,121,2.264,4,2,121,2.878,4.1,0.3,121,64.413,66.4,57.4,121,2.544,5.2,0.1,121,0.0,0.0,0.0,1200,N/A,LPDDR5X (unified),120.677,120,62.564,64.0,56.0,1200,NVLink-C2C,5,16,0.0224,0.942,0.96,0.93,121,0.928,1.1,0.62,121,0.932,0.98,0.88,121,4.931,5.1187,N/A,4.8975,5.0262,1,1.0,1.0,5.0,5.0,5.0,1200,1.0,1200,2,1.0,1.0,16.0,16.0,16.0,1200,1.0,1200,36.79,35.405,36.79,16.33,1200,92.543,96.0,0.0,1200,2500.164,2515.0,2496.0,1200,117.947,118.25,117.93,121,111.872,112.18,111.85,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,3.743,3.76,3.44,121,3.094,3.1,2.8,121,16.0,16.0,16.0,121,0.0,0,0,121,24,2184.56,2203.0,2184.0,1200,6288.7,44271,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241
20260718_111629,cpu_powersave,gpu_performance,bh-cuda,large,3,0.1335,0.0005,4.9204,5.0544,256,1356397305.653,1358446592,1294393344,0.0,0,0,7223728821.95,7224602624,7180230656,610690445.752,611086336,609406976,0.0,0,0,596111486.545,596293656,595835896,23,5.414,5.6,0.5,121,2825.198,3254,1600,121,858.0,858.0,858.0,121,0.021,0.2,0.0,121,0.0,0,0,121,2.231,5,1,121,2.864,4.1,0.3,121,64.155,66.4,57.1,121,2.559,5.3,0.1,121,0.0,0.0,0.0,1200,N/A,LPDDR5X (unified),120.288,120,62.134,64.0,56.0,1200,NVLink-C2C,5,16,0.0252,0.95,0.97,0.94,121,0.967,1.13,0.78,121,0.949,0.99,0.92,121,4.932,5.1111,N/A,4.9006,5.0148,1,1.0,1.0,5.0,5.0,5.0,1200,1.0,1200,2,1.0,1.0,16.0,16.0,16.0,1200,1.0,1200,36.79,35.38,36.79,16.29,1200,92.489,96.0,0.0,1200,2502.003,2515.0,2496.0,1200,117.938,118.25,117.92,121,111.864,112.17,111.84,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,3.752,3.77,3.44,121,3.094,3.1,2.8,121,16.0,16.0,16.0,121,0.0,0,0,121,24,2184.548,2203.0,2184.0,1200,6286.7,42869,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241
20260718_111901,cpu_powersave,gpu_performance,bh-cuda,large,4,0.1363,0.0005,4.9157,5.0525,256,1356393277.355,1358512128,1294585856,0.0,0,0,7223786910.678,7224926208,7180582912,610721081.124,611217408,609497088,0.0,0,0,596156779.372,596363728,595829264,23,5.427,5.7,0.5,121,2823.074,3232,1573,121,858.0,858.0,858.0,121,0.023,0.2,0.0,121,0.0,0,0,121,2.165,4,1,121,2.9,4.1,0.2,121,63.845,66.5,56.6,121,2.54,5.2,0.1,121,0.0,0.0,0.0,1200,N/A,LPDDR5X (unified),120.418,120,61.867,63.0,55.0,1200,NVLink-C2C,5,16,0.0185,0.95,0.96,0.94,121,0.93,1.06,0.73,121,0.943,0.97,0.91,121,4.9296,5.097,N/A,4.8968,5.0262,1,1.0,1.0,5.0,5.0,5.0,1200,1.0,1200,2,1.0,1.0,16.0,16.0,16.0,1200,1.0,1200,36.75,35.314,36.75,16.24,1200,92.064,96.0,0.0,1200,2504.249,2515.0,2496.0,1200,117.951,118.26,117.93,121,111.876,112.19,111.86,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,3.739,3.76,3.43,121,3.094,3.1,2.8,121,16.0,16.0,16.0,121,0.0,0,0,121,24,2184.997,2203.0,2184.0,1200,6284.8,43691,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241
20260718_112134,cpu_powersave,gpu_performance,bh-cuda,large,5,0.1287,0.0005,4.9182,5.0473,256,1356365180.826,1359007744,1294483456,0.0,0,0,7224556823.273,7225376768,7181008896,610755270.876,611241984,609427456,0.0,0,0,596189740.099,596386432,595911664,23,5.411,5.6,0.5,121,2827.711,3224,1597,121,858.0,858.0,858.0,121,0.021,0.2,0.0,121,0.0,0,0,121,2.231,4,1,121,2.879,4.1,0.3,121,63.743,66.0,56.5,121,2.539,5.2,0.1,121,0.0,0.0,0.0,1200,N/A,LPDDR5X (unified),121.175,120,61.852,64.0,55.0,1200,NVLink-C2C,5,16,0.0198,0.957,0.98,0.94,121,1.004,1.21,0.7,121,0.956,1.02,0.89,121,4.9308,5.0821,N/A,4.8951,5.0172,1,1.0,1.0,5.0,5.0,5.0,1200,1.0,1200,2,1.0,1.0,16.0,16.0,16.0,1200,1.0,1200,36.71,35.307,36.71,16.23,1200,92.221,96.0,0.0,1200,2502.855,2515.0,2496.0,1200,117.942,118.26,117.92,121,111.866,112.18,111.85,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,3.748,3.77,3.43,121,3.094,3.1,2.8,121,16.0,16.0,16.0,121,0.0,0,0,121,24,2185.171,2203.0,2184.0,1200,6305.8,42856,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241
20260718_112407,cpu_powersave,gpu_performance,bh-cuda,large,6,0.1315,0.0005,4.9166,5.0485,256,1356255909.025,1358848000,1294528512,0.0,0,0,7224912599.802,7225700352,7181361152,610788174.281,611323904,609624064,0.0,0,0,596239936.066,596463104,595998408,23,5.425,5.7,0.5,121,2818.521,3266,1587,121,858.0,858.0,858.0,121,0.02,0.2,0.0,121,0.0,0,0,121,2.231,4,1,121,2.894,4.1,0.3,121,63.59,66.4,56.4,121,2.542,5.2,0.1,121,0.0,0.0,0.0,1201,N/A,LPDDR5X (unified),120.623,120,61.709,63.0,55.0,1201,NVLink-C2C,5,16,0.019,0.963,0.98,0.94,121,0.98,1.12,0.66,121,0.966,1.01,0.9,121,4.9289,5.1001,N/A,4.8988,5.0081,1,1.0,1.0,5.0,5.0,5.0,1201,1.0,1201,2,1.0,1.0,16.0,16.0,16.0,1201,1.0,1201,36.63,35.26,36.63,16.2,1201,92.052,96.0,0.0,1201,2504.127,2515.0,2496.0,1201,117.953,118.26,117.93,121,111.878,112.19,111.85,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,3.737,3.76,3.43,121,3.093,3.1,2.8,121,16.0,16.0,16.0,121,0.0,0,0,121,24,2184.937,2203.0,2184.0,1201,6287.3,42883,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241
20260718_112639,cpu_powersave,gpu_performance,bh-cuda,large,7,0.1309,0.0005,4.9154,5.0468,256,1356420358.347,1359212544,1296093184,0.0,0,0,7225356728.066,7226019840,7181692928,610807435.636,611303424,609710080,0.0,0,0,596264255.074,596508384,595952864,23,5.444,5.6,0.5,121,2828.182,3278,1572,121,858.0,858.0,858.0,121,0.021,0.2,0.0,121,0.0,0,0,121,2.174,4,2,121,2.871,4.0,0.2,121,63.569,65.9,56.5,121,2.574,5.2,0.2,121,0.0,0.0,0.0,1200,N/A,LPDDR5X (unified),120.64,120,61.672,63.0,55.0,1200,NVLink-C2C,5,16,0.0164,0.968,0.99,0.95,121,0.975,1.16,0.67,121,0.962,1.01,0.91,121,4.9286,5.0919,N/A,4.8968,5.0257,1,1.0,1.0,5.0,5.0,5.0,1200,1.0,1200,2,1.0,1.0,16.0,16.0,16.0,1200,1.0,1200,36.64,35.29,36.64,16.16,1200,93.528,96.0,0.0,1200,2504.4,2515.0,2496.0,1200,117.952,118.26,117.92,121,111.875,112.19,111.85,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,3.738,3.77,3.43,121,3.095,3.1,2.8,121,16.0,16.0,16.0,121,0.0,0,0,121,24,2185.101,2203.0,2184.0,1200,6281.4,42862,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241
20260718_112911,cpu_powersave,gpu_performance,bh-cuda,large,8,0.1348,0.0005,4.9174,5.0527,256,1367125000.463,1458085888,1297473536,0.0,0,0,7224912870.612,7226404864,7100301312,611842369.587,615804928,608296960,0.0,0,0,596661255.603,597776720,593153120,23,6.884,11.0,0.5,121,5935.785,17695,1575,121,858.0,858.0,858.0,121,0.026,0.2,0.0,121,0.017,2,0,121,2.413,4,1,121,3.711,7.2,0.3,121,64.436,67.6,56.4,121,3.178,8.3,0.1,121,0.0,0.0,0.0,1202,N/A,LPDDR5X (unified),120.24,120,62.203,64.0,55.0,1202,NVLink-C2C,5,16,0.0327,0.989,1.02,0.96,121,1.108,1.43,0.73,121,1.009,1.09,0.93,121,4.9338,5.1522,N/A,4.8918,4.9972,1,1.0,1.0,5.0,5.0,5.0,1202,1.0,1202,2,1.0,1.0,16.0,16.0,16.0,1202,1.0,1202,36.83,35.361,36.83,16.16,1202,93.128,96.0,0.0,1202,2503.387,2515.0,2496.0,1202,117.866,118.25,117.69,121,111.79,112.17,111.61,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,3.824,4.0,3.44,121,3.145,3.3,2.8,121,16.0,16.0,16.0,121,0.0,0,0,121,24,2184.705,2203.0,2184.0,1202,36599.7,203927,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241
20260718_113143,cpu_powersave,gpu_performance,bh-cuda,large,9,0.1349,0.0005,4.9178,5.0532,256,1361824065.587,1364422656,1299828736,0.0,0,0,7225883622.612,7226736640,7182401536,611445768.463,611975168,610152448,0.0,0,0,596762231.868,596975768,596470432,23,5.419,5.7,0.5,121,2818.802,3269,1596,121,858.0,858.0,858.0,121,0.026,0.2,0.0,121,0.0,0,0,121,2.099,4,1,121,2.871,4.0,0.3,121,63.755,65.7,56.6,121,2.558,5.2,0.1,121,0.0,0.0,0.0,1202,N/A,LPDDR5X (unified),121.142,120,61.807,63.0,55.0,1202,NVLink-C2C,5,16,0.0199,0.988,1.0,0.98,121,0.923,0.99,0.75,121,0.99,1.0,0.97,121,4.9323,5.1068,N/A,4.8966,5.026,1,1.0,1.0,5.0,5.0,5.0,1202,1.0,1202,2,1.0,1.0,16.0,16.0,16.0,1202,1.0,1202,36.66,35.283,36.66,16.21,1202,92.057,96.0,0.0,1202,2503.206,2515.0,2496.0,1202,117.933,118.25,117.92,121,111.856,112.17,111.84,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,3.757,3.77,3.44,121,3.095,3.1,2.8,121,16.0,16.0,16.0,121,0.0,0,0,121,24,2184.837,2203.0,2184.0,1202,6307.7,44281,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241
20260718_113416,cpu_powersave,gpu_performance,bh-cuda,large,10,0.1318,0.0005,4.9198,5.052,256,1359411623.14,1364721664,1300123648,0.0,0,0,7226208933.025,7227068416,7182721024,611398139.769,611958784,607821824,0.0,0,0,596947506.645,597326752,595248600,23,5.459,9.9,0.5,121,2861.909,8028,1581,121,858.0,858.0,858.0,121,0.021,0.2,0.0,121,0.0,0,0,121,2.24,5,1,121,2.907,6.2,0.3,121,63.619,65.7,56.4,121,2.555,5.2,0.1,121,0.0,0.0,0.0,1200,N/A,LPDDR5X (unified),121.22,120,61.751,63.0,55.0,1200,NVLink-C2C,5,16,0.025,0.987,1.0,0.97,121,0.943,1.06,0.66,121,0.965,0.99,0.92,121,5.0052,5.1236,N/A,4.8976,5.0166,1,1.0,1.0,5.0,5.0,5.0,1200,1.0,1200,2,1.0,1.0,16.0,16.0,16.0,1200,1.0,1200,36.68,35.267,36.68,16.13,1200,92.427,96.0,0.0,1200,2504.216,2515.0,2496.0,1200,117.953,118.26,117.93,121,111.876,112.18,111.86,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,3.737,3.76,3.43,121,3.095,3.1,2.8,121,16.0,16.0,16.0,121,0.0,0,0,121,24,2185.027,2203.0,2184.0,1200,6989.7,138034,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241
