experiment_ts,governor,benchmark,size,run,avg_launch_time_sec,bus_width_bits,cgroup_mem_anon_bytes_avg,cgroup_mem_anon_bytes_max,cgroup_mem_anon_bytes_min,cgroup_mem_direct_reclaim_steal_avg,cgroup_mem_direct_reclaim_steal_max,cgroup_mem_direct_reclaim_steal_min,cgroup_mem_file_bytes_avg,cgroup_mem_file_bytes_max,cgroup_mem_file_bytes_min,cgroup_mem_kernel_bytes_avg,cgroup_mem_kernel_bytes_max,cgroup_mem_kernel_bytes_min,cgroup_mem_kswapd_steal_avg,cgroup_mem_kswapd_steal_max,cgroup_mem_kswapd_steal_min,cgroup_mem_slab_bytes_avg,cgroup_mem_slab_bytes_max,cgroup_mem_slab_bytes_min,completed_launches,cpu_active_pct_avg,cpu_active_pct_max,cpu_active_pct_min,cpu_active_pct_samples,cpu_ctxt_switch_rate_avg,cpu_ctxt_switch_rate_max,cpu_ctxt_switch_rate_min,cpu_ctxt_switch_rate_samples,cpu_freq_mhz_avg,cpu_freq_mhz_max,cpu_freq_mhz_min,cpu_freq_mhz_samples,cpu_iowait_pct_avg,cpu_iowait_pct_max,cpu_iowait_pct_min,cpu_iowait_pct_samples,cpu_procs_blocked_avg,cpu_procs_blocked_max,cpu_procs_blocked_min,cpu_procs_blocked_samples,cpu_procs_running_avg,cpu_procs_running_max,cpu_procs_running_min,cpu_procs_running_samples,cpu_system_pct_avg,cpu_system_pct_max,cpu_system_pct_min,cpu_system_pct_samples,cpu_temp_c_avg,cpu_temp_c_max,cpu_temp_c_min,cpu_temp_c_samples,cpu_user_pct_avg,cpu_user_pct_max,cpu_user_pct_min,cpu_user_pct_samples,dram_active_pct_avg,dram_active_pct_max,dram_active_pct_min,dram_active_pct_samples,dram_bandwidth_gbps,dram_type,duration_actual_sec,duration_target_sec,gpu_temp_c_avg,gpu_temp_c_max,gpu_temp_c_min,gpu_temp_c_samples,interconnect,interconnect_gen_max,interconnect_width_max,launch_time_stdev_sec,loadavg_15min_avg,loadavg_15min_max,loadavg_15min_min,loadavg_15min_samples,loadavg_1min_avg,loadavg_1min_max,loadavg_1min_min,loadavg_1min_samples,loadavg_5min_avg,loadavg_5min_max,loadavg_5min_min,loadavg_5min_samples,max_launch_time_sec,mem_clock_mhz_est,min_launch_time_sec,parallel,pcie_gen_avg,pcie_gen_max,pcie_gen_max_avg,pcie_gen_max_max,pcie_gen_max_min,pcie_gen_max_samples,pcie_gen_min,pcie_gen_samples,pcie_samples,pcie_width_avg,pcie_width_max,pcie_width_max_avg,pcie_width_max_max,pcie_width_max_min,pcie_width_max_samples,pcie_width_min,pcie_width_samples,peak_power_w,power_draw_w_avg,power_draw_w_max,power_draw_w_min,power_draw_w_samples,sm_active_pct_avg,sm_active_pct_max,sm_active_pct_min,sm_active_pct_samples,sm_clock_mhz_avg,sm_clock_mhz_max,sm_clock_mhz_min,sm_clock_mhz_samples,sys_mem_avail_gb_avg,sys_mem_avail_gb_max,sys_mem_avail_gb_min,sys_mem_avail_gb_samples,sys_mem_free_gb_avg,sys_mem_free_gb_max,sys_mem_free_gb_min,sys_mem_free_gb_samples,sys_mem_pressure_full_avg,sys_mem_pressure_full_max,sys_mem_pressure_full_min,sys_mem_pressure_full_samples,sys_mem_pressure_some_avg,sys_mem_pressure_some_max,sys_mem_pressure_some_min,sys_mem_pressure_some_samples,sys_mem_total_gb_avg,sys_mem_total_gb_max,sys_mem_total_gb_min,sys_mem_total_gb_samples,sys_mem_used_gb_avg,sys_mem_used_gb_max,sys_mem_used_gb_min,sys_mem_used_gb_samples,sys_mem_used_pct_avg,sys_mem_used_pct_max,sys_mem_used_pct_min,sys_mem_used_pct_samples,sys_swap_total_gb_avg,sys_swap_total_gb_max,sys_swap_total_gb_min,sys_swap_total_gb_samples,sys_swap_used_gb_avg,sys_swap_used_gb_max,sys_swap_used_gb_min,sys_swap_used_gb_samples,total_launches,video_clock_mhz_avg,video_clock_mhz_max,video_clock_mhz_min,video_clock_mhz_samples,vmstat_pgfault_rate_avg,vmstat_pgfault_rate_max,vmstat_pgfault_rate_samples,vmstat_pgmajfault_rate_avg,vmstat_pgmajfault_rate_max,vmstat_pgmajfault_rate_samples,vmstat_pgscan_rate_avg,vmstat_pgscan_rate_max,vmstat_pgscan_rate_samples,vmstat_pgsteal_rate_avg,vmstat_pgsteal_rate_max,vmstat_pgsteal_rate_samples,vmstat_pswpin_rate_avg,vmstat_pswpin_rate_max,vmstat_pswpin_rate_samples,vmstat_pswpout_rate_avg,vmstat_pswpout_rate_max,vmstat_pswpout_rate_samples
20260709_075157,powersave,gaussian-cuda,large,3,16.1172,256,5873492983.537,5914705920,5587886080,125177154.0,125177154,125177154,34668336017.983,34694332416,34650087424,1569313614.281,1571201024,1567838208,99009109.0,99009109,99009109,4904428583.339,4905901480,4903418776,7,10.83,13.0,5.9,121,5923.876,6800,4975,121,3354.0,3354.0,3354.0,121,0.007,0.1,0.0,121,0.0,0,0,121,3.157,5,2,121,5.225,8.2,4.2,121,60.435,62.9,57.8,121,5.597,8.4,1.5,121,0.0,0.0,0.0,1202,N/A,LPDDR5X (unified),120.977,120,44.884,46.0,43.0,1202,NVLink-C2C,5,16,0.0581,2.058,2.07,2.04,121,1.991,2.11,1.69,121,2.067,2.09,2.02,121,16.1725,N/A,16.0058,1,1.0,1.0,5.0,5.0,5.0,1202,1.0,1202,2,1.0,1.0,16.0,16.0,16.0,1202,1.0,1202,7.97,5.614,7.97,4.8,1202,19.78,96.0,0.0,1202,212.557,214.0,208.0,1202,112.13,112.58,111.86,121,80.525,80.97,80.25,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,9.56,9.83,9.11,121,7.862,8.1,7.5,121,16.0,16.0,16.0,121,2.2,2.2,2.2,121,8,597.884,598.0,591.0,1202,7762.1,102558,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241
20260709_075429,powersave,gaussian-cuda,large,4,16.1395,256,5875354395.504,5914853376,5588082688,125177154.0,125177154,125177154,34667848898.645,34694537216,34650300416,1569279289.124,1570549760,1567866880,99009109.0,99009109,99009109,4904511373.884,4905411144,4903277352,7,10.798,13.0,6.0,121,5929.727,7075,4952,121,3354.0,3354.0,3354.0,121,0.005,0.1,0.0,121,0.0,0,0,121,3.24,5,2,121,5.196,8.2,4.2,121,60.475,63.2,57.9,121,5.607,8.4,1.5,121,0.0,0.0,0.0,1202,N/A,LPDDR5X (unified),120.821,120,44.898,46.0,44.0,1202,NVLink-C2C,5,16,0.0479,2.027,2.03,2.02,121,1.914,2.05,1.68,121,1.997,2.02,1.98,121,16.1914,N/A,16.0503,1,1.0,1.0,5.0,5.0,5.0,1202,1.0,1202,2,1.0,1.0,16.0,16.0,16.0,1202,1.0,1202,7.95,5.608,7.95,4.83,1202,19.746,96.0,0.0,1202,212.767,214.0,208.0,1202,112.142,112.57,111.87,121,80.536,80.97,80.27,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,9.548,9.82,9.12,121,7.841,8.1,7.5,121,16.0,16.0,16.0,121,2.2,2.2,2.2,121,8,597.796,598.0,591.0,1202,7747.7,102524,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241
20260709_075702,powersave,gaussian-cuda,large,5,16.3158,256,5881796218.711,5929754624,5600333824,125177154.0,125177154,125177154,34668093270.744,34694782976,34650533888,1570257352.992,1574715392,1568530432,99009109.0,99009109,99009109,4904963665.322,4907448856,4903770648,7,11.852,16.5,7.5,121,8382.248,19560,5597,121,3354.0,3354.0,3354.0,121,0.013,0.1,0.0,121,0.0,0,0,121,3.537,7,3,121,5.891,11.1,4.2,121,61.291,63.5,59.0,121,5.947,9.9,2.7,121,0.0,0.0,0.0,1202,N/A,LPDDR5X (unified),120.686,120,45.127,46.0,44.0,1202,NVLink-C2C,5,16,0.4155,2.042,2.06,2.0,121,2.248,2.45,1.79,121,2.075,2.12,1.95,121,17.2081,N/A,16.0179,1,1.0,1.0,5.0,5.0,5.0,1202,1.0,1202,2,1.0,1.0,16.0,16.0,16.0,1202,1.0,1202,7.97,5.638,7.97,5.04,1202,19.455,96.0,0.0,1202,212.957,214.0,208.0,1202,112.082,112.42,111.7,121,80.476,80.81,80.1,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,9.608,9.99,9.27,121,7.902,8.2,7.6,121,16.0,16.0,16.0,121,2.2,2.2,2.2,121,8,597.825,598.0,591.0,1202,32714.7,234577,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241
20260709_075935,powersave,gaussian-cuda,large,6,16.0808,256,5878409063.669,5919080448,5598224384,125177154.0,125177154,125177154,34668292282.182,34694983680,34650742784,1569857739.107,1572069376,1568378880,99009109.0,99009109,99009109,4904969466.116,4906729456,4903958648,7,10.825,13.4,5.9,121,5932.818,7033,4950,121,3354.0,3354.0,3354.0,121,0.003,0.1,0.0,121,0.0,0,0,121,3.231,5,2,121,5.228,8.2,4.2,121,61.549,66.5,58.1,121,5.596,8.6,1.4,121,0.0,0.0,0.0,1202,N/A,LPDDR5X (unified),121.073,120,44.961,46.0,44.0,1202,NVLink-C2C,5,16,0.2203,2.035,2.04,2.03,121,2.009,2.09,1.91,121,2.046,2.06,2.04,121,16.2495,N/A,15.6119,1,1.0,1.0,5.0,5.0,5.0,1202,1.0,1202,2,1.0,1.0,16.0,16.0,16.0,1202,1.0,1202,7.97,5.623,7.97,4.91,1202,19.176,96.0,0.0,1202,212.872,214.0,208.0,1202,112.128,112.57,111.86,121,80.522,80.97,80.25,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,9.562,9.83,9.12,121,7.864,8.1,7.5,121,16.0,16.0,16.0,121,2.2,2.2,2.2,121,8,597.884,598.0,591.0,1202,7766.5,100633,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241
20260709_080207,powersave,gaussian-cuda,large,7,16.1549,256,5876448975.339,5914898432,5587689472,125177154.0,125177154,125177154,34669234869.95,34695192576,34650951680,1569361006.017,1571049472,1567125504,99009109.0,99009109,99009109,4904845456.926,4906128384,4903744648,7,10.832,12.9,5.9,121,6006.207,7045,4970,121,3354.0,3354.0,3354.0,121,0.008,0.1,0.0,121,0.0,0,0,121,3.281,9,2,121,5.199,8.3,4.2,121,60.526,63.7,58.1,121,5.636,8.2,1.5,121,0.0,0.0,0.0,1202,N/A,LPDDR5X (unified),120.725,120,44.938,46.0,44.0,1202,NVLink-C2C,5,16,0.0837,2.009,2.01,2.0,121,1.927,2.09,1.74,121,1.994,2.02,1.98,121,16.2937,N/A,16.0651,1,1.0,1.0,5.0,5.0,5.0,1202,1.0,1202,2,1.0,1.0,16.0,16.0,16.0,1202,1.0,1202,7.98,5.624,7.98,4.88,1202,19.051,96.0,0.0,1202,212.827,214.0,208.0,1202,112.126,112.58,111.85,121,80.52,80.98,80.24,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,9.564,9.84,9.11,121,7.864,8.1,7.5,121,16.0,16.0,16.0,121,2.2,2.2,2.2,121,8,597.796,598.0,591.0,1202,7764.4,100636,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241
20260709_080440,powersave,gaussian-cuda,large,8,16.1814,256,5874582722.645,5914353664,5587865600,125177154.0,125177154,125177154,34669435607.802,34695393280,34651156480,1569426034.248,1571500032,1567690752,99009109.0,99009109,99009109,4905001089.322,4906712720,4903768632,7,10.814,13.1,5.9,121,5962.025,7279,4995,121,3354.0,3354.0,3354.0,121,0.006,0.1,0.0,121,0.008,1,0,121,3.314,6,2,121,5.19,8.2,4.2,121,61.368,64.2,57.9,121,5.617,8.6,1.4,121,0.0,0.0,0.0,1202,N/A,LPDDR5X (unified),120.822,120,44.933,46.0,44.0,1202,NVLink-C2C,5,16,0.0791,1.993,2.01,1.98,121,1.948,2.16,1.64,121,1.964,2.0,1.92,121,16.29,N/A,16.0843,1,1.0,1.0,5.0,5.0,5.0,1202,1.0,1202,2,1.0,1.0,16.0,16.0,16.0,1202,1.0,1202,7.97,5.614,7.97,4.85,1202,19.072,96.0,0.0,1202,212.747,214.0,208.0,1202,112.121,112.58,111.84,121,80.515,80.98,80.24,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,9.569,9.85,9.11,121,7.861,8.1,7.5,121,16.0,16.0,16.0,121,2.2,2.2,2.2,121,8,597.948,598.0,591.0,1202,7759.6,100695,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241
20260709_080712,powersave,gaussian-cuda,large,9,16.1354,256,5873294953.785,5918150656,5587632128,125177154.0,125177154,125177154,34669365738.843,34695692288,34651451392,1569337310.149,1570721792,1567711232,99009109.0,99009109,99009109,4905024098.314,4906355080,4903966536,7,10.869,13.1,5.8,121,5980.843,7067,4914,121,3354.0,3354.0,3354.0,121,0.007,0.2,0.0,121,0.0,0,0,121,3.231,5,3,121,5.219,8.2,4.3,121,61.103,63.4,58.2,121,5.641,8.5,1.4,121,0.0,0.0,0.0,1202,N/A,LPDDR5X (unified),120.842,120,44.937,46.0,44.0,1202,NVLink-C2C,5,16,0.08,1.982,2.01,1.96,121,1.94,2.23,1.6,121,1.945,2.02,1.89,121,16.2983,N/A,16.0417,1,1.0,1.0,5.0,5.0,5.0,1202,1.0,1202,2,1.0,1.0,16.0,16.0,16.0,1202,1.0,1202,7.98,5.613,7.98,4.86,1202,18.864,96.0,0.0,1202,212.707,214.0,208.0,1202,112.13,112.59,111.85,121,80.524,80.98,80.24,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,9.56,9.84,9.1,121,7.855,8.1,7.5,121,16.0,16.0,16.0,121,2.2,2.2,2.2,121,8,597.884,598.0,591.0,1202,7764.8,100811,241,0.0,2,241,0.0,0,241,0.0,0,241,0.0,2,241,0.0,0,241
20260709_080945,powersave,gaussian-cuda,large,10,16.1411,256,5877835826.777,5917597696,5591109632,125177154.0,125177154,125177154,34669573822.413,34695897088,34651660288,1569397260.694,1570762752,1567760384,99009109.0,99009109,99009109,4905117858.182,4906318792,4903675032,7,10.83,13.3,5.8,121,5952.38,6881,4881,121,3354.0,3354.0,3354.0,121,0.005,0.1,0.0,121,0.0,0,0,121,3.43,6,2,121,5.217,8.1,4.3,121,61.087,63.5,57.9,121,5.621,8.8,1.4,121,0.0,0.0,0.0,1203,N/A,LPDDR5X (unified),120.469,120,44.933,46.0,44.0,1203,NVLink-C2C,5,16,0.0455,1.986,2.01,1.97,121,1.969,2.26,1.73,121,1.955,2.02,1.92,121,16.1938,N/A,16.0631,1,1.0,1.0,5.0,5.0,5.0,1203,1.0,1203,2,1.0,1.0,16.0,16.0,16.0,1203,1.0,1203,7.98,5.645,7.98,4.88,1203,19.805,96.0,0.0,1203,212.923,214.0,208.0,1203,112.12,112.58,111.85,121,80.513,80.97,80.24,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,9.57,9.84,9.11,121,7.864,8.1,7.5,121,16.0,16.0,16.0,121,2.2,2.2,2.2,121,8,597.825,598.0,591.0,1203,7757.8,100671,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241
20260709_081248,powersave,mixbench-cuda,large,1,0.0,256,5661075134.413,5741502464,5588770816,125177154.0,125177154,125177154,34690650890.579,34696265728,34570989568,1569783740.298,1574531072,1566281728,99009109.0,99009109,99009109,4905432715.57,4908161888,4901657264,0,11.026,16.2,8.3,121,6044.967,13880,4931,121,3354.0,3354.0,3354.0,121,0.014,0.1,0.0,121,0.008,1,0,121,3.256,5,3,121,7.61,11.1,4.3,121,59.019,60.7,58.5,121,3.426,7.6,1.9,121,0.0,0.0,0.0,1204,N/A,LPDDR5X (unified),120.675,120,44.0,44.0,44.0,1204,NVLink-C2C,5,16,0.0,2.016,2.02,2.01,121,2.147,2.23,2.07,121,2.058,2.07,2.04,121,0.0,N/A,0.0,1,1.0,1.0,5.0,5.0,5.0,1204,1.0,1204,2,1.0,1.0,16.0,16.0,16.0,1204,1.0,1204,5.97,5.847,5.97,5.25,1204,95.531,96.0,0.0,1204,213.95,214.0,208.0,1204,112.239,112.59,112.16,121,80.636,80.98,80.55,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,9.451,9.53,9.1,121,7.762,7.8,7.5,121,16.0,16.0,16.0,121,2.2,2.2,2.2,121,1,597.913,598.0,591.0,1204,4161.3,124088,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242
20260709_081520,powersave,mixbench-cuda,large,2,0.0,256,5671397189.818,5674041344,5615120384,125177154.0,125177154,125177154,34696109064.463,34696474624,34652241920,1570136571.769,1571360768,1568972800,99009109.0,99009109,99009109,4905801182.545,4907012960,4904648784,0,10.879,13.3,6.0,121,6021.661,8565,5038,121,3354.0,3354.0,3354.0,121,0.011,0.1,0.0,121,0.0,0,0,121,3.215,5,3,121,7.547,8.3,4.3,121,59.901,60.8,57.6,121,3.316,7.8,1.4,121,0.0,0.0,0.0,1205,N/A,LPDDR5X (unified),120.623,120,43.892,44.0,43.0,1205,NVLink-C2C,5,16,0.0,2.016,2.04,1.99,121,2.142,2.41,1.79,121,2.057,2.12,1.98,121,0.0,N/A,0.0,1,1.0,1.0,5.0,5.0,5.0,1205,1.0,1205,2,1.0,1.0,16.0,16.0,16.0,1205,1.0,1205,5.89,5.805,5.89,4.81,1205,95.203,96.0,0.0,1205,213.925,214.0,208.0,1205,112.237,112.57,112.22,121,80.629,80.97,80.61,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,9.453,9.47,9.12,121,7.798,7.8,7.5,121,16.0,16.0,16.0,121,2.2,2.2,2.2,121,1,597.913,598.0,591.0,1205,2526.2,56896,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242
20260709_081753,powersave,mixbench-cuda,large,3,0.0,256,5657564117.686,5672980480,5614215168,125177154.0,125177154,125177154,34696315861.686,34696683520,34652446720,1569890507.107,1571160064,1568690176,99009109.0,99009109,99009109,4905872495.802,4906986528,4904739552,0,10.822,13.3,6.0,121,5941.793,7192,5008,121,3354.0,3354.0,3354.0,121,0.008,0.1,0.0,121,0.0,0,0,121,3.405,6,3,121,7.589,8.3,4.3,121,57.917,58.4,57.0,121,3.248,8.2,1.5,121,0.0,0.0,0.0,1203,N/A,LPDDR5X (unified),120.713,120,43.687,44.0,43.0,1203,NVLink-C2C,5,16,0.0,2.011,2.02,2.01,121,2.003,2.13,1.81,121,2.04,2.06,2.02,121,0.0,N/A,0.0,1,1.0,1.0,5.0,5.0,5.0,1203,1.0,1203,2,1.0,1.0,16.0,16.0,16.0,1203,1.0,1203,5.87,5.8,5.87,4.76,1203,95.212,96.0,0.0,1203,214.0,214.0,214.0,1203,112.246,112.55,112.21,121,80.638,80.94,80.6,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,9.444,9.48,9.14,121,7.762,7.8,7.5,121,16.0,16.0,16.0,121,2.2,2.2,2.2,121,1,597.884,598.0,591.0,1203,2535.9,56884,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242
20260709_082025,powersave,mixbench-cuda,large,4,0.0,256,5644507288.331,5658038272,5591977984,125177154.0,125177154,125177154,34696941331.041,34741145600,34652663808,1569712415.736,1571590144,1568657408,99009109.0,99009109,99009109,4905958748.099,4907682776,4904868392,0,10.868,14.1,6.0,121,6055.653,12675,4948,121,3354.0,3354.0,3354.0,121,0.01,0.1,0.0,121,0.0,0,0,121,3.223,5,3,121,7.604,10.2,4.3,121,58.105,58.9,56.9,121,3.274,7.9,1.4,121,0.0,0.0,0.0,1204,N/A,LPDDR5X (unified),120.37,120,43.559,44.0,43.0,1204,NVLink-C2C,5,16,0.0,2.001,2.01,1.99,121,1.996,2.1,1.82,121,2.017,2.04,1.99,121,0.0,N/A,0.0,1,1.0,1.0,5.0,5.0,5.0,1204,1.0,1204,2,1.0,1.0,16.0,16.0,16.0,1204,1.0,1204,5.89,5.838,5.89,4.86,1204,94.997,96.0,0.0,1204,213.91,214.0,208.0,1204,112.255,112.58,112.18,121,80.647,80.98,80.57,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,9.435,9.51,9.11,121,7.754,7.8,7.5,121,16.0,16.0,16.0,121,2.2,2.2,2.2,121,1,597.913,598.0,591.0,1204,3272.3,79977,242,0.0,2,242,0.0,0,242,0.0,0,242,0.0,2,242,0.0,0,242
20260709_082258,powersave,mixbench-cuda,large,5,0.0,256,5644116408.066,5646180352,5588324352,125177154.0,125177154,125177154,34696825830.612,34697191424,34652954624,1569904623.074,1571418112,1568428032,99009109.0,99009109,99009109,4906276409.19,4907753176,4905242424,0,10.917,13.4,5.9,121,6032.628,7475,4951,121,3354.0,3354.0,3354.0,121,0.006,0.2,0.0,121,0.0,0,0,121,3.19,5,3,121,7.636,8.3,4.3,121,59.572,60.0,57.1,121,3.254,6.4,1.4,121,0.0,0.0,0.0,1203,N/A,LPDDR5X (unified),121.07,120,43.43,44.0,43.0,1203,NVLink-C2C,5,16,0.0,1.991,2.0,1.97,121,1.967,2.11,1.6,121,1.985,2.02,1.92,121,0.0,N/A,0.0,1,1.0,1.0,5.0,5.0,5.0,1203,1.0,1203,2,1.0,1.0,16.0,16.0,16.0,1203,1.0,1203,5.88,5.824,5.88,4.78,1203,95.216,96.0,0.0,1203,214.0,214.0,214.0,1203,112.264,112.59,112.22,121,80.656,80.98,80.61,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,9.426,9.47,9.1,121,7.712,7.8,7.5,121,16.0,16.0,16.0,121,2.2,2.2,2.2,121,1,597.884,598.0,591.0,1203,2519.9,56912,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242
20260709_082530,powersave,mixbench-cuda,large,6,0.0,256,5644372661.95,5646319616,5588475904,125177154.0,125177154,125177154,34697045491.306,34697412608,34653167616,1569906823.405,1571311616,1568796672,99009109.0,99009109,99009109,4906356918.612,4907572368,4905268864,0,10.821,13.1,5.9,121,5908.512,7067,4926,121,3354.0,3354.0,3354.0,121,0.008,0.1,0.0,121,0.0,0,0,121,3.298,6,3,121,7.599,8.2,4.4,121,57.659,58.4,56.6,121,3.231,6.5,1.4,121,0.0,0.0,0.0,1203,N/A,LPDDR5X (unified),120.768,120,43.12,44.0,42.0,1203,NVLink-C2C,5,16,0.0,1.979,1.99,1.97,121,1.889,1.97,1.65,121,1.945,1.96,1.92,121,0.0,N/A,0.0,1,1.0,1.0,5.0,5.0,5.0,1203,1.0,1203,2,1.0,1.0,16.0,16.0,16.0,1203,1.0,1203,5.89,5.824,5.89,4.82,1203,95.139,96.0,0.0,1203,214.0,214.0,214.0,1203,112.261,112.59,112.24,121,80.653,80.98,80.64,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,9.429,9.45,9.1,121,7.731,7.8,7.5,121,16.0,16.0,16.0,121,2.2,2.2,2.2,121,1,597.855,598.0,591.0,1203,2529.1,56976,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242
20260709_082803,powersave,mixbench-cuda,large,7,0.0,256,5644393852.826,5646245888,5587517440,125177154.0,125177154,125177154,34697260006.612,34697625600,34653388800,1569788614.876,1571102720,1568362496,99009109.0,99009109,99009109,4906350992.793,4907666920,4905322736,0,10.859,13.4,5.9,121,5938.207,7476,4917,121,3354.0,3354.0,3354.0,121,0.006,0.1,0.0,121,0.0,0,0,121,3.273,5,3,121,7.581,8.3,4.4,121,57.947,58.6,57.0,121,3.272,7.9,1.4,121,0.0,0.0,0.0,1204,N/A,LPDDR5X (unified),120.872,120,43.169,44.0,42.0,1204,NVLink-C2C,5,16,0.0,1.962,1.98,1.95,121,1.858,2.07,1.62,121,1.9,1.95,1.87,121,0.0,N/A,0.0,1,1.0,1.0,5.0,5.0,5.0,1204,1.0,1204,2,1.0,1.0,16.0,16.0,16.0,1204,1.0,1204,5.89,5.831,5.89,4.82,1204,95.14,96.0,0.0,1204,213.975,214.0,208.0,1204,112.249,112.57,112.23,121,80.64,80.96,80.62,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,9.441,9.46,9.12,121,7.786,7.8,7.5,121,16.0,16.0,16.0,121,2.2,2.2,2.2,121,1,597.913,598.0,591.0,1204,2521.2,56884,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242
20260709_083035,powersave,mixbench-cuda,large,8,0.0,256,5644741437.355,5646815232,5589315584,125177154.0,125177154,125177154,34697467142.347,34697842688,34653593600,1570064604.033,1571520512,1568559104,99009109.0,99009109,99009109,4906755120.132,4908158680,4905531224,0,10.901,13.4,5.9,121,5932.893,7139,4982,121,3354.0,3354.0,3354.0,121,0.008,0.1,0.0,121,0.0,0,0,121,3.264,6,3,121,7.591,8.3,4.4,121,59.469,60.0,57.0,121,3.291,6.5,1.4,121,0.0,0.0,0.0,1204,N/A,LPDDR5X (unified),120.719,120,43.092,44.0,42.0,1204,NVLink-C2C,5,16,0.0,1.985,2.0,1.94,121,2.131,2.26,1.65,121,1.98,2.02,1.85,121,0.0,N/A,0.0,1,1.0,1.0,5.0,5.0,5.0,1204,1.0,1204,2,1.0,1.0,16.0,16.0,16.0,1204,1.0,1204,5.87,5.809,5.87,4.78,1204,95.211,96.0,0.0,1204,213.95,214.0,208.0,1204,112.269,112.59,112.25,121,80.66,80.98,80.64,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,9.421,9.44,9.1,121,7.704,7.8,7.5,121,16.0,16.0,16.0,121,2.2,2.2,2.2,121,1,597.884,598.0,591.0,1204,2548.7,56897,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242
20260709_083308,powersave,mixbench-cuda,large,9,0.0,256,5644600819.306,5646479360,5588172800,125177154.0,125177154,125177154,34697704541.091,34698072064,34653831168,1570043751.669,1571520512,1568759808,99009109.0,99009109,99009109,4906897339.636,4908344240,4905578536,0,10.831,13.2,5.9,121,5934.752,7084,5239,121,3354.0,3354.0,3354.0,121,0.006,0.1,0.0,121,0.0,0,0,121,3.322,8,3,121,7.575,8.4,4.3,121,57.724,58.6,56.7,121,3.273,6.5,1.4,121,0.0,0.0,0.0,1205,N/A,LPDDR5X (unified),120.72,120,43.069,44.0,42.0,1205,NVLink-C2C,5,16,0.0,1.973,1.99,1.96,121,1.891,2.11,1.64,121,1.936,1.98,1.9,121,0.0,N/A,0.0,1,1.0,1.0,5.0,5.0,5.0,1205,1.0,1205,2,1.0,1.0,16.0,16.0,16.0,1205,1.0,1205,5.85,5.793,5.85,4.74,1205,95.044,96.0,0.0,1205,213.94,214.0,208.0,1205,112.259,112.57,112.22,121,80.65,80.96,80.61,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,9.431,9.47,9.12,121,7.738,7.8,7.5,121,16.0,16.0,16.0,121,2.2,2.2,2.2,121,1,597.855,598.0,591.0,1205,2534.5,56684,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242
