experiment_ts,cpu_governor,governor,benchmark,size,run,avg_cpu_time_sec,avg_gpu_memcpy_sec,avg_gpu_time_sec,avg_launch_time_sec,bus_width_bits,cgroup_mem_anon_bytes_avg,cgroup_mem_anon_bytes_max,cgroup_mem_anon_bytes_min,cgroup_mem_direct_reclaim_steal_avg,cgroup_mem_direct_reclaim_steal_max,cgroup_mem_direct_reclaim_steal_min,cgroup_mem_file_bytes_avg,cgroup_mem_file_bytes_max,cgroup_mem_file_bytes_min,cgroup_mem_kernel_bytes_avg,cgroup_mem_kernel_bytes_max,cgroup_mem_kernel_bytes_min,cgroup_mem_kswapd_steal_avg,cgroup_mem_kswapd_steal_max,cgroup_mem_kswapd_steal_min,cgroup_mem_slab_bytes_avg,cgroup_mem_slab_bytes_max,cgroup_mem_slab_bytes_min,completed_launches,cpu_active_pct_avg,cpu_active_pct_max,cpu_active_pct_min,cpu_active_pct_samples,cpu_ctxt_switch_rate_avg,cpu_ctxt_switch_rate_max,cpu_ctxt_switch_rate_min,cpu_ctxt_switch_rate_samples,cpu_freq_mhz_avg,cpu_freq_mhz_max,cpu_freq_mhz_min,cpu_freq_mhz_samples,cpu_iowait_pct_avg,cpu_iowait_pct_max,cpu_iowait_pct_min,cpu_iowait_pct_samples,cpu_procs_blocked_avg,cpu_procs_blocked_max,cpu_procs_blocked_min,cpu_procs_blocked_samples,cpu_procs_running_avg,cpu_procs_running_max,cpu_procs_running_min,cpu_procs_running_samples,cpu_system_pct_avg,cpu_system_pct_max,cpu_system_pct_min,cpu_system_pct_samples,cpu_temp_c_avg,cpu_temp_c_max,cpu_temp_c_min,cpu_temp_c_samples,cpu_user_pct_avg,cpu_user_pct_max,cpu_user_pct_min,cpu_user_pct_samples,dram_active_pct_avg,dram_active_pct_max,dram_active_pct_min,dram_active_pct_samples,dram_bandwidth_gbps,dram_type,duration_actual_sec,duration_target_sec,gpu_temp_c_avg,gpu_temp_c_max,gpu_temp_c_min,gpu_temp_c_samples,interconnect,interconnect_gen_max,interconnect_width_max,killed_launches,launch_time_stdev_sec,loadavg_15min_avg,loadavg_15min_max,loadavg_15min_min,loadavg_15min_samples,loadavg_1min_avg,loadavg_1min_max,loadavg_1min_min,loadavg_1min_samples,loadavg_5min_avg,loadavg_5min_max,loadavg_5min_min,loadavg_5min_samples,max_gpu_time_sec,max_launch_time_sec,mem_clock_mhz_est,min_gpu_time_sec,min_launch_time_sec,parallel,pcie_gen_avg,pcie_gen_max,pcie_gen_max_avg,pcie_gen_max_max,pcie_gen_max_min,pcie_gen_max_samples,pcie_gen_min,pcie_gen_samples,pcie_samples,pcie_width_avg,pcie_width_max,pcie_width_max_avg,pcie_width_max_max,pcie_width_max_min,pcie_width_max_samples,pcie_width_min,pcie_width_samples,peak_power_w,power_draw_w_avg,power_draw_w_max,power_draw_w_min,power_draw_w_samples,sm_active_pct_avg,sm_active_pct_max,sm_active_pct_min,sm_active_pct_samples,sm_clock_mhz_avg,sm_clock_mhz_max,sm_clock_mhz_min,sm_clock_mhz_samples,sys_mem_avail_gb_avg,sys_mem_avail_gb_max,sys_mem_avail_gb_min,sys_mem_avail_gb_samples,sys_mem_free_gb_avg,sys_mem_free_gb_max,sys_mem_free_gb_min,sys_mem_free_gb_samples,sys_mem_pressure_full_avg,sys_mem_pressure_full_max,sys_mem_pressure_full_min,sys_mem_pressure_full_samples,sys_mem_pressure_some_avg,sys_mem_pressure_some_max,sys_mem_pressure_some_min,sys_mem_pressure_some_samples,sys_mem_total_gb_avg,sys_mem_total_gb_max,sys_mem_total_gb_min,sys_mem_total_gb_samples,sys_mem_used_gb_avg,sys_mem_used_gb_max,sys_mem_used_gb_min,sys_mem_used_gb_samples,sys_mem_used_pct_avg,sys_mem_used_pct_max,sys_mem_used_pct_min,sys_mem_used_pct_samples,sys_swap_total_gb_avg,sys_swap_total_gb_max,sys_swap_total_gb_min,sys_swap_total_gb_samples,sys_swap_used_gb_avg,sys_swap_used_gb_max,sys_swap_used_gb_min,sys_swap_used_gb_samples,total_launches,video_clock_mhz_avg,video_clock_mhz_max,video_clock_mhz_min,video_clock_mhz_samples,vmstat_pgfault_rate_avg,vmstat_pgfault_rate_max,vmstat_pgfault_rate_samples,vmstat_pgmajfault_rate_avg,vmstat_pgmajfault_rate_max,vmstat_pgmajfault_rate_samples,vmstat_pgscan_rate_avg,vmstat_pgscan_rate_max,vmstat_pgscan_rate_samples,vmstat_pgsteal_rate_avg,vmstat_pgsteal_rate_max,vmstat_pgsteal_rate_samples,vmstat_pswpin_rate_avg,vmstat_pswpin_rate_max,vmstat_pswpin_rate_samples,vmstat_pswpout_rate_avg,vmstat_pswpout_rate_max,vmstat_pswpout_rate_samples
20260722_162647,cpu_performance,gpu_performance,pathfinder-cuda,large,5,13.6885,0.1531,2.0802,14.9993,256,3709520193.587,5549604864,1491402752,0.0,0,0,7979269433.124,8016953344,7972659200,791701757.884,796114944,786587648,0.0,0,0,788328451.306,788611728,788153560,8,5.415,5.7,0.5,121,2583.438,3108,1547,121,3354.0,3354.0,3354.0,121,0.012,0.2,0.0,121,0.0,0,0,121,2.182,3,2,121,0.89,3.0,0.3,121,51.899,56.4,46.4,121,4.545,5.2,0.2,121,0.0,0.0,0.0,1201,N/A,LPDDR5X (unified),121.223,120,48.898,62.0,45.0,1201,NVLink-C2C,5,16,1,2.6112,0.943,0.95,0.94,121,0.847,0.95,0.63,121,0.877,0.9,0.85,121,2.0845,16.0632,N/A,2.0719,8.5417,1,1.0,1.0,5.0,5.0,5.0,1201,1.0,1201,2,1.0,1.0,16.0,16.0,16.0,1201,1.0,1201,80.29,22.799,80.29,14.72,1201,12.421,96.0,0.0,1201,2527.221,2535.0,2457.0,1201,115.014,117.7,109.73,121,108.03,110.71,102.74,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,6.676,11.96,3.99,121,5.487,9.8,3.3,121,16.0,16.0,16.0,121,0.0,0,0,121,8,2223.142,2229.0,2184.0,1201,64942.3,104483,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242
20260722_162919,cpu_performance,gpu_performance,pathfinder-cuda,large,6,13.5663,0.1426,2.0818,14.9994,256,3752604900.496,5551435776,1494118400,0.0,0,0,7980109891.702,8017453056,7973101568,792134342.876,796286976,787406848,0.0,0,0,788536089.917,789357984,788261640,8,5.474,8.0,0.6,121,2783.066,10119,1674,121,3354.0,3354.0,3354.0,121,0.013,0.2,0.0,121,0.0,0,0,121,2.107,4,1,121,0.898,3.2,0.2,121,52.364,56.9,46.5,121,4.601,6.0,0.2,121,0.0,0.0,0.0,1200,N/A,LPDDR5X (unified),120.678,120,49.108,62.0,46.0,1200,NVLink-C2C,5,16,1,2.2422,0.954,0.96,0.94,121,0.98,1.05,0.81,121,0.925,0.95,0.88,121,2.089,16.0457,N/A,2.0717,9.4593,1,1.0,1.0,5.0,5.0,5.0,1200,1.0,1200,2,1.0,1.0,16.0,16.0,16.0,1200,1.0,1200,80.23,22.901,80.23,14.7,1200,11.703,96.0,0.0,1200,2527.213,2535.0,2457.0,1200,114.762,117.52,109.64,121,107.779,110.54,102.66,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,6.928,12.05,4.17,121,5.692,9.9,3.4,121,16.0,16.0,16.0,121,0.0,0,0,121,8,2223.326,2229.0,2184.0,1200,65946.0,103706,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242
20260722_163152,cpu_performance,gpu_performance,pathfinder-cuda,large,7,13.636,0.1536,2.0857,14.9998,256,3747449661.355,5611646976,1500012544,0.0,0,0,7981594674.777,8018219008,7973892096,792740415.471,799748096,787337216,0.0,0,0,788855318.942,789897432,788228560,8,6.835,10.6,1.2,121,5444.628,15658,2244,121,3354.0,3354.0,3354.0,121,0.019,0.1,0.0,121,0.0,0,0,121,2.455,6,1,121,1.698,5.5,0.3,121,53.055,58.0,46.6,121,5.156,9.9,0.5,121,0.0,0.0,0.0,1202,N/A,LPDDR5X (unified),120.877,120,49.517,62.0,46.0,1202,NVLink-C2C,5,16,1,2.4834,0.992,1.02,0.96,121,1.238,1.51,0.99,121,1.036,1.1,0.95,121,2.0897,16.1939,N/A,2.0718,8.8708,1,1.0,1.0,5.0,5.0,5.0,1202,1.0,1202,2,1.0,1.0,16.0,16.0,16.0,1202,1.0,1202,80.12,22.979,80.12,14.69,1202,12.138,96.0,0.0,1202,2526.616,2535.0,2457.0,1202,114.88,117.88,109.41,121,107.895,110.9,102.43,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,6.81,12.28,3.81,121,5.598,10.1,3.1,121,16.0,16.0,16.0,121,0.0,0,0,121,8,2223.209,2229.0,2164.0,1202,95274.0,274175,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242
20260722_163424,cpu_performance,gpu_performance,pathfinder-cuda,large,8,13.8547,0.1397,2.082,14.9996,256,3732154689.587,5557923840,1509658624,0.0,0,0,7981182095.868,8018501632,7974207488,792094432.264,796712960,787173376,0.0,0,0,788906918.678,789315872,788695728,8,5.511,7.8,0.5,121,2523.851,3450,1437,121,3354.0,3354.0,3354.0,121,0.012,0.2,0.0,121,0.0,0,0,121,2.19,3,2,121,0.91,3.6,0.2,121,52.331,56.6,46.6,121,4.621,7.1,0.1,121,0.0,0.0,0.0,1202,N/A,LPDDR5X (unified),120.476,120,49.139,62.0,46.0,1202,NVLink-C2C,5,16,1,3.0672,1.0,1.01,1.0,121,1.022,1.08,1.0,121,1.033,1.04,1.02,121,2.0896,16.6142,N/A,2.0719,7.4626,1,1.0,1.0,5.0,5.0,5.0,1202,1.0,1202,2,1.0,1.0,16.0,16.0,16.0,1202,1.0,1202,80.41,22.964,80.41,14.73,1202,12.155,96.0,0.0,1202,2527.205,2535.0,2457.0,1202,115.008,117.87,109.69,121,108.024,110.88,102.71,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,6.682,12.0,3.82,121,5.488,9.9,3.1,121,16.0,16.0,16.0,121,0.0,0,0,121,8,2223.309,2229.0,2184.0,1202,64551.6,108862,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242
20260722_163657,cpu_performance,gpu_performance,pathfinder-cuda,large,9,13.7152,0.1497,2.0803,14.9997,256,3751680524.694,5556506624,1499881472,0.0,0,0,7982169164.165,8018743296,7974473728,791618382.281,796397568,787013632,0.0,0,0,788639879.074,789074640,788505592,8,5.408,6.3,0.5,121,2450.62,2796,1444,121,3354.0,3354.0,3354.0,121,0.009,0.1,0.0,121,0.0,0,0,121,2.165,3,2,121,0.879,2.8,0.2,121,51.974,56.9,46.5,121,4.547,5.5,0.2,121,0.0,0.0,0.0,1202,N/A,LPDDR5X (unified),121.328,120,48.849,61.0,46.0,1202,NVLink-C2C,5,16,1,2.6782,1.003,1.02,0.97,121,1.09,1.32,0.63,121,1.026,1.08,0.93,121,2.0853,16.1521,N/A,2.0727,8.3814,1,1.0,1.0,5.0,5.0,5.0,1202,1.0,1202,2,1.0,1.0,16.0,16.0,16.0,1202,1.0,1202,80.45,22.865,80.45,14.69,1202,11.93,96.0,0.0,1202,2527.413,2535.0,2457.0,1202,114.929,117.69,109.34,121,107.943,110.71,102.36,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,6.761,12.35,4.0,121,5.553,10.1,3.3,121,16.0,16.0,16.0,121,0.0,0,0,121,8,2223.463,2229.0,2184.0,1202,65014.2,102570,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242
20260722_163929,cpu_performance,gpu_performance,pathfinder-cuda,large,10,13.9423,0.1592,2.0781,14.9994,256,3758317771.107,5550637056,1495433216,0.0,0,0,7982052478.942,8018989056,7974719488,791458638.281,795697152,786526208,0.0,0,0,788607164.76,788855784,788428928,8,5.407,6.5,0.5,121,2441.0,2830,1432,121,3354.0,3354.0,3354.0,121,0.011,0.1,0.0,121,0.0,0,0,121,2.14,3,2,121,0.885,3.4,0.3,121,51.617,57.2,46.3,121,4.542,5.7,0.1,121,0.0,0.0,0.0,1199,N/A,LPDDR5X (unified),121.063,120,48.505,61.0,45.0,1199,NVLink-C2C,5,16,1,3.3784,0.991,1.0,0.98,121,0.906,1.03,0.67,121,0.98,1.0,0.95,121,2.0854,17.4008,N/A,2.0723,6.7381,1,1.0,1.0,5.0,5.0,5.0,1199,1.0,1199,2,1.0,1.0,16.0,16.0,16.0,1199,1.0,1199,80.5,22.806,80.5,14.6,1199,11.971,96.0,0.0,1199,2527.929,2535.0,2457.0,1199,114.789,117.53,109.37,121,107.803,110.54,102.39,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,6.901,12.32,4.16,121,5.674,10.1,3.4,121,16.0,16.0,16.0,121,0.0,0,0,121,8,2223.433,2229.0,2184.0,1199,64024.4,107273,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242
20260722_164142,cpu_performance,gpu_performance,stencil1d-cuda,large,1,0.5887,0.1803,8.6499,9.2299,256,2083665767.669,2625945600,1492500480,0.0,0,0,8017800708.231,8019296256,7974981632,788836859.769,789905408,786452480,0.0,0,0,788860201.388,789053824,788428872,13,5.962,6.5,3.1,121,2493.174,2934,1718,121,3354.0,3354.0,3354.0,121,0.015,0.1,0.0,121,0.0,0,0,121,2.223,4,1,121,3.623,4.5,0.5,121,61.75,66.0,52.1,121,2.354,5.6,0.8,121,0.0,0.0,0.0,1202,N/A,LPDDR5X (unified),121.248,120,59.445,63.0,50.0,1202,NVLink-C2C,5,16,1,0.6819,1.018,1.02,1.01,121,1.163,1.26,1.09,121,1.055,1.07,1.03,121,8.6652,9.4569,N/A,8.6324,6.9616,1,1.0,1.0,5.0,5.0,5.0,1202,1.0,1202,2,1.0,1.0,16.0,16.0,16.0,1202,1.0,1202,41.39,38.597,41.39,15.27,1202,87.617,96.0,0.0,1202,2510.918,2535.0,2489.0,1202,114.795,116.32,114.24,121,107.809,109.34,107.26,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,6.895,7.45,5.37,121,5.669,6.1,4.4,121,16.0,16.0,16.0,121,0.0,0,0,121,13,2195.245,2229.0,2184.0,1202,31325.2,302347,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242
20260722_164414,cpu_performance,gpu_performance,stencil1d-cuda,large,2,0.5838,0.1774,8.6686,9.2304,256,2087215340.959,2625597440,1493221376,0.0,0,0,8018421675.372,8019546112,7975264256,788879749.289,790360064,786776064,0.0,0,0,789089011.967,789350992,788684888,13,5.954,6.5,0.5,121,2504.843,3005,1427,121,3354.0,3354.0,3354.0,121,0.011,0.1,0.0,121,0.008,1,0,121,2.322,4,2,121,3.667,4.5,0.4,121,64.96,68.9,53.1,121,2.298,5.4,0.1,121,0.0,0.0,0.0,1201,N/A,LPDDR5X (unified),120.872,120,62.12,66.0,52.0,1201,NVLink-C2C,5,16,1,0.7193,1.003,1.01,0.99,121,0.971,1.1,0.74,121,1.003,1.02,0.97,121,8.6988,9.4905,N/A,8.6399,6.8382,1,1.0,1.0,5.0,5.0,5.0,1201,1.0,1201,2,1.0,1.0,16.0,16.0,16.0,1201,1.0,1201,41.86,39.168,41.86,15.63,1201,87.967,96.0,0.0,1201,2502.173,2535.0,2489.0,1201,115.071,117.35,114.24,121,108.085,110.36,107.25,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,6.619,7.45,4.34,121,5.44,6.1,3.6,121,16.0,16.0,16.0,121,0.0,0,0,121,13,2188.882,2229.0,2184.0,1201,31154.2,302320,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242
20260722_164647,cpu_performance,gpu_performance,stencil1d-cuda,large,3,0.586,0.1761,8.6741,9.2301,256,2091109892.231,2625753088,1494695936,0.0,0,0,8018710731.107,8019955712,7975522304,788898265.917,790044672,786620416,0.0,0,0,789132279.736,789281760,788765576,13,5.997,6.6,0.5,121,2505.231,2958,1425,121,3354.0,3354.0,3354.0,121,0.012,0.1,0.0,121,0.0,0,0,121,2.174,4,2,121,3.646,4.6,0.4,121,66.751,70.6,55.3,121,2.364,5.7,0.1,121,0.0,0.0,0.0,1204,N/A,LPDDR5X (unified),120.976,120,63.892,67.0,54.0,1204,NVLink-C2C,5,16,1,0.7443,0.989,1.0,0.97,121,0.931,1.06,0.63,121,0.966,0.99,0.92,121,8.6957,9.5117,N/A,8.649,6.7566,1,1.0,1.0,5.0,5.0,5.0,1204,1.0,1204,2,1.0,1.0,16.0,16.0,16.0,1204,1.0,1204,42.31,39.599,42.31,15.93,1204,87.962,96.0,0.0,1204,2498.29,2515.0,2489.0,1204,115.234,117.62,114.44,122,108.248,110.63,107.45,122,0.0,0.0,0.0,122,0.0,0.0,0.0,122,121.69,121.69,121.69,122,6.456,7.25,4.07,122,5.307,6.0,3.3,122,16.0,16.0,16.0,122,0.0,0,0,122,13,2185.996,2203.0,2184.0,1204,31158.8,308034,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242
20260722_164919,cpu_performance,gpu_performance,stencil1d-cuda,large,4,0.5897,0.1823,8.6895,9.2303,256,2084943245.752,2625687552,1506029568,0.0,0,0,8019092471.537,8020213760,7975931904,788863196.033,789901312,787050496,0.0,0,0,789253082.711,789473504,788956640,13,5.964,6.4,0.5,121,2504.909,3054,1439,121,3354.0,3354.0,3354.0,121,0.011,0.1,0.0,121,0.0,0,0,121,2.322,5,2,121,3.64,4.6,0.4,121,67.322,71.3,56.5,121,2.341,5.4,0.1,121,0.0,0.0,0.0,1200,N/A,LPDDR5X (unified),120.823,120,64.731,68.0,55.0,1200,NVLink-C2C,5,16,1,0.8338,0.971,0.99,0.96,121,0.853,1.13,0.57,121,0.913,0.97,0.88,121,8.7106,9.4954,N/A,8.66,6.4563,1,1.0,1.0,5.0,5.0,5.0,1200,1.0,1200,2,1.0,1.0,16.0,16.0,16.0,1200,1.0,1200,42.37,39.677,42.37,16.2,1200,87.823,96.0,0.0,1200,2496.082,2515.0,2489.0,1200,115.025,117.62,114.16,121,108.04,110.64,107.17,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,6.665,7.53,4.07,121,5.475,6.2,3.3,121,16.0,16.0,16.0,121,0.0,0,0,121,13,2185.081,2203.0,2184.0,1200,31158.9,302354,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242
20260722_165152,cpu_performance,gpu_performance,stencil1d-cuda,large,5,0.578,0.1807,8.691,9.2302,256,2082092802.116,2625695744,1496944640,0.0,0,0,8019019522.116,8020529152,7976206336,788933775.868,790003712,786673664,0.0,0,0,789394646.81,789645024,788974568,13,5.962,7.2,0.5,121,2505.165,2965,1433,121,3354.0,3354.0,3354.0,121,0.015,0.1,0.0,121,0.0,0,0,121,2.207,4,2,121,3.641,4.6,0.4,121,68.123,71.0,57.2,121,2.334,5.6,0.1,121,0.0,0.0,0.0,1202,N/A,LPDDR5X (unified),121.294,120,65.045,67.0,56.0,1202,NVLink-C2C,5,16,1,0.7923,0.985,1.0,0.96,121,1.004,1.12,0.73,121,0.952,0.98,0.89,121,8.7077,9.5126,N/A,8.6663,6.5954,1,1.0,1.0,5.0,5.0,5.0,1202,1.0,1202,2,1.0,1.0,16.0,16.0,16.0,1202,1.0,1202,42.37,39.843,42.37,16.28,1202,88.08,96.0,0.0,1202,2494.158,2515.0,2489.0,1202,115.441,117.6,114.6,121,108.454,110.62,107.61,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,6.249,7.09,4.09,121,5.136,5.8,3.4,121,16.0,16.0,16.0,121,0.0,0,0,121,13,2184.648,2203.0,2184.0,1202,31181.2,302477,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242
20260722_165424,cpu_performance,gpu_performance,stencil1d-cuda,large,6,0.5955,0.1798,8.6663,9.2303,256,2089019612.033,2585939968,1492934656,0.0,0,0,8019675694.545,8020807680,7976509440,788968168.727,790007808,786591744,0.0,0,0,789636732.165,789813440,789180136,13,5.938,6.5,0.5,121,2507.446,2997,1429,121,3354.0,3354.0,3354.0,121,0.012,0.1,0.0,121,0.0,0,0,121,2.256,4,1,121,3.612,4.6,0.4,121,64.217,66.6,54.3,121,2.332,5.4,0.1,121,0.0,0.0,0.0,1202,N/A,LPDDR5X (unified),120.724,120,61.439,63.0,53.0,1202,NVLink-C2C,5,16,1,0.7625,1.003,1.03,0.96,121,1.162,1.48,0.65,121,1.01,1.09,0.89,121,8.6905,9.5083,N/A,8.6383,6.6948,1,1.0,1.0,5.0,5.0,5.0,1202,1.0,1202,2,1.0,1.0,16.0,16.0,16.0,1202,1.0,1202,41.46,39.011,41.46,15.78,1202,87.606,96.0,0.0,1202,2503.308,2515.0,2489.0,1202,115.434,117.45,114.28,121,108.447,110.46,107.29,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,6.256,7.41,4.24,121,5.142,6.1,3.5,121,16.0,16.0,16.0,121,0.0,0,0,121,13,2187.828,2203.0,2184.0,1202,31169.7,302446,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242
20260722_165657,cpu_performance,gpu_performance,stencil1d-cuda,large,7,0.5844,0.1796,8.6565,9.2303,256,2086419701.421,2625744896,1502846976,0.0,0,0,8019648207.339,8021086208,7976796160,788951243.107,789991424,786718720,0.0,0,0,789729664.0,789872720,789335496,13,5.955,6.5,0.5,121,2517.314,2993,1436,121,3354.0,3354.0,3354.0,121,0.013,0.1,0.0,121,0.0,0,0,121,2.198,4,2,121,3.645,4.6,0.4,121,62.477,65.6,52.3,121,2.322,5.4,0.1,121,0.0,0.0,0.0,1202,N/A,LPDDR5X (unified),120.875,120,60.183,62.0,51.0,1202,NVLink-C2C,5,16,1,0.6864,1.023,1.04,1.0,121,1.176,1.3,0.95,121,1.073,1.11,1.01,121,8.6826,9.4562,N/A,8.6332,6.9468,1,1.0,1.0,5.0,5.0,5.0,1202,1.0,1202,2,1.0,1.0,16.0,16.0,16.0,1202,1.0,1202,41.43,38.841,41.43,15.51,1202,88.184,96.0,0.0,1202,2511.414,2535.0,2509.0,1202,114.725,117.65,113.97,121,107.738,110.66,106.98,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,6.965,7.72,4.04,121,5.724,6.3,3.3,121,16.0,16.0,16.0,121,0.0,0,0,121,13,2190.824,2229.0,2184.0,1202,31144.8,302383,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242
20260722_165930,cpu_performance,gpu_performance,stencil1d-cuda,large,8,0.5758,0.1797,8.6566,9.2302,256,2086324003.967,2625773568,1492631552,0.0,0,0,8019858118.876,8021352448,7977054208,788978391.802,790212608,787099648,0.0,0,0,789870963.041,790065800,789563704,13,5.974,6.6,0.5,121,2502.826,3000,1447,121,3354.0,3354.0,3354.0,121,0.012,0.1,0.0,121,0.0,0,0,121,2.298,4,2,121,3.649,4.5,0.4,121,62.058,64.9,51.5,121,2.34,5.5,0.1,121,0.0,0.0,0.0,1201,N/A,LPDDR5X (unified),121.589,120,59.658,62.0,50.0,1201,NVLink-C2C,5,16,1,0.6558,1.007,1.01,1.0,121,0.984,1.1,0.78,121,1.029,1.05,1.01,121,8.6689,9.4383,N/A,8.6309,7.0485,1,1.0,1.0,5.0,5.0,5.0,1201,1.0,1201,2,1.0,1.0,16.0,16.0,16.0,1201,1.0,1201,41.3,38.754,41.3,15.43,1201,87.848,96.0,0.0,1201,2511.172,2535.0,2509.0,1201,114.803,116.94,113.99,121,107.815,109.95,107.0,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,6.887,7.7,4.75,121,5.662,6.3,3.9,121,16.0,16.0,16.0,121,0.0,0,0,121,13,2193.933,2229.0,2184.0,1201,31175.6,302404,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242
20260722_170202,cpu_performance,gpu_performance,stencil1d-cuda,large,9,0.5846,0.1771,8.6557,9.2301,256,2086160231.669,2625744896,1491992576,0.0,0,0,8020532909.488,8021680128,7977324544,789051341.223,790106112,786558976,0.0,0,0,790041980.496,790182352,789595616,13,5.994,6.6,0.5,121,2509.545,2977,1435,121,3354.0,3354.0,3354.0,121,0.016,0.1,0.0,121,0.0,0,0,121,2.24,4,2,121,3.654,4.6,0.4,121,61.817,64.8,51.1,121,2.361,5.5,0.1,121,0.0,0.0,0.0,1201,N/A,LPDDR5X (unified),120.572,120,59.334,62.0,50.0,1201,NVLink-C2C,5,16,1,0.6762,0.997,1.01,0.97,121,0.995,1.11,0.64,121,1.002,1.03,0.94,121,8.671,9.4544,N/A,8.637,6.9817,1,1.0,1.0,5.0,5.0,5.0,1201,1.0,1201,2,1.0,1.0,16.0,16.0,16.0,1201,1.0,1201,41.19,38.642,41.19,15.33,1201,87.551,96.0,0.0,1201,2510.887,2535.0,2509.0,1201,115.233,117.39,114.25,121,108.246,110.4,107.26,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,6.457,7.44,4.3,121,5.302,6.1,3.5,121,16.0,16.0,16.0,121,0.0,0,0,121,13,2194.704,2229.0,2184.0,1201,31178.4,302416,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242
20260722_170434,cpu_performance,gpu_performance,stencil1d-cuda,large,10,0.5933,0.1766,8.65,9.2301,256,2087749716.628,2625740800,1494929408,0.0,0,0,8020911129.388,8022036480,7977742336,789082518.215,790110208,786845696,0.0,0,0,790096706.446,790266544,789706952,13,5.918,6.3,0.5,121,2496.306,3007,1419,121,3354.0,3354.0,3354.0,121,0.012,0.1,0.0,121,0.008,1,0,121,2.314,4,2,121,3.601,4.6,0.4,121,61.028,64.2,51.0,121,2.329,5.3,0.1,121,0.0,0.0,0.0,1203,N/A,LPDDR5X (unified),120.971,120,59.056,61.0,50.0,1203,NVLink-C2C,5,16,1,0.6848,0.985,1.01,0.97,121,0.962,1.24,0.6,121,0.968,1.03,0.91,121,8.6673,9.4619,N/A,8.6197,6.9521,1,1.0,1.0,5.0,5.0,5.0,1203,1.0,1203,2,1.0,1.0,16.0,16.0,16.0,1203,1.0,1203,41.06,38.617,41.06,15.32,1203,87.697,96.0,0.0,1203,2511.644,2535.0,2509.0,1203,114.862,117.06,114.06,121,107.874,110.07,107.07,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,6.828,7.63,4.63,121,5.612,6.3,3.8,121,16.0,16.0,16.0,121,0.0,0,0,121,13,2195.702,2229.0,2184.0,1203,31183.7,302437,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242
